country_x,year_x,A005,A104,E040,A030,A165,G007_18_B,G007_33_B,G007_34_B,G007_35_B,G007_36_B,D078,D059,C001,E233,F199,A124_02,A124_06,A105,E124,E069_40,C002,A040,A098,E069_01,F028,F028B,F034,F050,F063,F203,F202,E220,Country,Code,Democracy score,gdp_per_capita,gdp_per_capita_std,country_y,iso3,year_y,hdi
CYP,2006,1.5974438896669043,0.2148820469553131,5.042704630269443,0.4555139743035348,1.9015124955422635,2.468614625831827,2.0334610085167104,3.4364660015145705,2.9970807317273054,2.966190099251862,2.9131522429347525,2.726867755151914,1.8043745705061365,8.89053320691434,1.7136325884431765,0.1562201616199307,0.2123316690007132,0.2051894120616805,2.270947825784265,2.2577841180925207,1.3052180739541588,0.4216354154895838,0.2706933220838143,2.1546676699043315,4.302544906528373,,1.4048234531709012,,8.692989196337964,,,4.352043162457692,Cyprus,CYP,7.6,26729.32421875,0.5885996059294824,Cyprus,CYP,2006.0,0.839
CZE,2022,1.949998401166651,0.0859915500265821,5.525282102752821,0.2315250398152503,1.6306260346395935,2.1141118744744523,1.8569604194029372,2.75365198753652,2.596165886794992,2.6677850108445167,2.607877239412106,2.5440370579403706,2.024026629406933,8.276427030264271,2.065963752326304,0.2049536112162028,0.3374603833746038,0.0446622012799553,2.460896107942294,2.4162328616623285,1.4641240179745734,0.0635092839684261,0.0988267559882675,2.839222945058896,6.602217283522172,6.689657870229912,1.9605526937721935,0.2537848525378485,4.193162999431629,2.9039133332058,3.1511342390113426,5.561993343953266,Czechia,CZE,7.97,27226.6156386023,0.6128422848653529,Czechia,CZE,2022.0,0.895
CZE,2022,1.949998401166651,0.0859915500265821,5.525282102752821,0.2315250398152503,1.6306260346395935,2.1141118744744523,1.8569604194029372,2.75365198753652,2.596165886794992,2.6677850108445167,2.607877239412106,2.5440370579403706,2.024026629406933,8.276427030264271,2.065963752326304,0.2049536112162028,0.3374603833746038,0.0446622012799553,2.460896107942294,2.4162328616623285,1.4641240179745734,0.0635092839684261,0.0988267559882675,2.839222945058896,6.602217283522172,6.689657870229912,1.9605526937721935,0.2537848525378485,4.193162999431629,2.9039133332058,3.1511342390113426,5.561993343953266,Czechia,CZE,7.97,27226.6156386023,0.6128422848653529,Czechia,CZE,2022.0,0.895
CZE,2022,1.949998401166651,0.0859915500265821,5.525282102752821,0.2315250398152503,1.6306260346395935,2.1141118744744523,1.8569604194029372,2.75365198753652,2.596165886794992,2.6677850108445167,2.607877239412106,2.5440370579403706,2.024026629406933,8.276427030264271,2.065963752326304,0.2049536112162028,0.3374603833746038,0.0446622012799553,2.460896107942294,2.4162328616623285,1.4641240179745734,0.0635092839684261,0.0988267559882675,2.839222945058896,6.602217283522172,6.689657870229912,1.9605526937721935,0.2537848525378485,4.193162999431629,2.9039133332058,3.1511342390113426,5.561993343953266,Czechia,CZE,7.97,27226.6156386023,0.6128422848653529,Czechia,CZE,2022.0,0.895
DEU,2018,1.7977748691099475,0.1708115183246073,5.300392670157068,0.3965968586387434,1.5412303664921465,2.056282722513089,1.7918848167539267,2.81151832460733,2.409685863874345,2.3723821989528795,3.3612565445026177,3.3704188481675392,2.033376963350785,9.582460732984291,1.1066753926701571,0.0274869109947644,0.0392670157068062,0.2159685863874345,1.724476439790576,2.274869109947644,1.9077225130890048,0.0948952879581151,0.7015706806282722,2.766361256544503,5.968586387434555,5.580497382198953,1.630890052356021,0.5942408376963351,4.928010471204188,3.4358638743455496,3.369764397905759,4.194371727748691,German Federal Republic,,,,,,,,
DEU,2018,1.7977748691099475,0.1708115183246073,5.300392670157068,0.3965968586387434,1.5412303664921465,2.056282722513089,1.7918848167539267,2.81151832460733,2.409685863874345,2.3723821989528795,3.3612565445026177,3.3704188481675392,2.033376963350785,9.582460732984291,1.1066753926701571,0.0274869109947644,0.0392670157068062,0.2159685863874345,1.724476439790576,2.274869109947644,1.9077225130890048,0.0948952879581151,0.7015706806282722,2.766361256544503,5.968586387434555,5.580497382198953,1.630890052356021,0.5942408376963351,4.928010471204188,3.4358638743455496,3.369764397905759,4.194371727748691,Germany,DEU,8.68,47939.2782884504,1.6225730191627628,Germany,DEU,2018.0,0.946
DEU,2018,1.7977748691099475,0.1708115183246073,5.300392670157068,0.3965968586387434,1.5412303664921465,2.056282722513089,1.7918848167539267,2.81151832460733,2.409685863874345,2.3723821989528795,3.3612565445026177,3.3704188481675392,2.033376963350785,9.582460732984291,1.1066753926701571,0.0274869109947644,0.0392670157068062,0.2159685863874345,1.724476439790576,2.274869109947644,1.9077225130890048,0.0948952879581151,0.7015706806282722,2.766361256544503,5.968586387434555,5.580497382198953,1.630890052356021,0.5942408376963351,4.928010471204188,3.4358638743455496,3.369764397905759,4.194371727748691,German Federal Republic,,,,,,,,
DEU,2018,1.7977748691099475,0.1708115183246073,5.300392670157068,0.3965968586387434,1.5412303664921465,2.056282722513089,1.7918848167539267,2.81151832460733,2.409685863874345,2.3723821989528795,3.3612565445026177,3.3704188481675392,2.033376963350785,9.582460732984291,1.1066753926701571,0.0274869109947644,0.0392670157068062,0.2159685863874345,1.724476439790576,2.274869109947644,1.9077225130890048,0.0948952879581151,0.7015706806282722,2.766361256544503,5.968586387434555,5.580497382198953,1.630890052356021,0.5942408376963351,4.928010471204188,3.4358638743455496,3.369764397905759,4.194371727748691,Germany,DEU,8.68,47939.2782884504,1.6225730191627628,Germany,DEU,2018.0,0.946
DEU,2018,1.7977748691099475,0.1708115183246073,5.300392670157068,0.3965968586387434,1.5412303664921465,2.056282722513089,1.7918848167539267,2.81151832460733,2.409685863874345,2.3723821989528795,3.3612565445026177,3.3704188481675392,2.033376963350785,9.582460732984291,1.1066753926701571,0.0274869109947644,0.0392670157068062,0.2159685863874345,1.724476439790576,2.274869109947644,1.9077225130890048,0.0948952879581151,0.7015706806282722,2.766361256544503,5.968586387434555,5.580497382198953,1.630890052356021,0.5942408376963351,4.928010471204188,3.4358638743455496,3.369764397905759,4.194371727748691,German Federal Republic,,,,,,,,
DEU,2018,1.7977748691099475,0.1708115183246073,5.300392670157068,0.3965968586387434,1.5412303664921465,2.056282722513089,1.7918848167539267,2.81151832460733,2.409685863874345,2.3723821989528795,3.3612565445026177,3.3704188481675392,2.033376963350785,9.582460732984291,1.1066753926701571,0.0274869109947644,0.0392670157068062,0.2159685863874345,1.724476439790576,2.274869109947644,1.9077225130890048,0.0948952879581151,0.7015706806282722,2.766361256544503,5.968586387434555,5.580497382198953,1.630890052356021,0.5942408376963351,4.928010471204188,3.4358638743455496,3.369764397905759,4.194371727748691,Germany,DEU,8.68,47939.2782884504,1.6225730191627628,Germany,DEU,2018.0,0.946
DZA,2014,1.3908333333333334,0.0366666666666666,4.093333333333334,0.595,1.8158333333333332,2.2958333333333334,2.3208333333333333,3.335833333333333,3.325,3.256666666666667,2.165,1.840833333333333,1.5941666666666667,7.385,3.245833333333333,0.1975,0.28,0.0791666666666666,2.303333333333333,2.615,,0.6466666666666666,0.1141666666666666,1.9125,4.065833333333333,2.316666666666667,1.1616666666666666,1.0,9.5675,1.2916666666666667,1.3133333333333332,5.3225,Algeria,DZA,3.83,6164.64469897525,-0.4139170334387232,Algeria,DZA,2014.0,0.732
DZA,2014,1.3908333333333334,0.0366666666666666,4.093333333333334,0.595,1.8158333333333332,2.2958333333333334,2.3208333333333333,3.335833333333333,3.325,3.256666666666667,2.165,1.840833333333333,1.5941666666666667,7.385,3.245833333333333,0.1975,0.28,0.0791666666666666,2.303333333333333,2.615,,0.6466666666666666,0.1141666666666666,1.9125,4.065833333333333,2.316666666666667,1.1616666666666666,1.0,9.5675,1.2916666666666667,1.3133333333333332,5.3225,Algeria,DZA,3.83,6164.64469897525,-0.4139170334387232,Algeria,DZA,2014.0,0.732
DZA,2014,1.3908333333333334,0.0366666666666666,4.093333333333334,0.595,1.8158333333333332,2.2958333333333334,2.3208333333333333,3.335833333333333,3.325,3.256666666666667,2.165,1.840833333333333,1.5941666666666667,7.385,3.245833333333333,0.1975,0.28,0.0791666666666666,2.303333333333333,2.615,,0.6466666666666666,0.1141666666666666,1.9125,4.065833333333333,2.316666666666667,1.1616666666666666,1.0,9.5675,1.2916666666666667,1.3133333333333332,5.3225,Algeria,DZA,3.83,6164.64469897525,-0.4139170334387232,Algeria,DZA,2014.0,0.732
ECU,2013,1.1697171381031617,0.1106489184692179,3.640599001663893,0.4434276206322795,1.9276206322795344,2.558236272878536,2.6647254575707158,3.285357737104825,2.861064891846922,3.0632279534109816,3.031613976705491,2.91514143094842,2.004991680532446,7.944259567387687,1.6697171381031617,0.3452579034941764,0.346089850249584,0.0940099833610648,2.262895174708819,2.504991680532446,1.464226289517471,0.4900166389351081,0.5124792013311148,1.757071547420965,3.399334442595674,2.6164725457570714,1.29783693843594,0.9725457570715474,9.296173044925125,2.796173044925125,2.4051580698835275,7.146422628951747,Ecuador,ECU,5.87,6141.98318144215,-0.4150217697599686,Ecuador,ECU,2013.0,0.755
ECU,2013,1.1697171381031617,0.1106489184692179,3.640599001663893,0.4434276206322795,1.9276206322795344,2.558236272878536,2.6647254575707158,3.285357737104825,2.861064891846922,3.0632279534109816,3.031613976705491,2.91514143094842,2.004991680532446,7.944259567387687,1.6697171381031617,0.3452579034941764,0.346089850249584,0.0940099833610648,2.262895174708819,2.504991680532446,1.464226289517471,0.4900166389351081,0.5124792013311148,1.757071547420965,3.399334442595674,2.6164725457570714,1.29783693843594,0.9725457570715474,9.296173044925125,2.796173044925125,2.4051580698835275,7.146422628951747,Ecuador,ECU,5.87,6141.98318144215,-0.4150217697599686,Ecuador,ECU,2013.0,0.755
ECU,2013,1.1697171381031617,0.1106489184692179,3.640599001663893,0.4434276206322795,1.9276206322795344,2.558236272878536,2.6647254575707158,3.285357737104825,2.861064891846922,3.0632279534109816,3.031613976705491,2.91514143094842,2.004991680532446,7.944259567387687,1.6697171381031617,0.3452579034941764,0.346089850249584,0.0940099833610648,2.262895174708819,2.504991680532446,1.464226289517471,0.4900166389351081,0.5124792013311148,1.757071547420965,3.399334442595674,2.6164725457570714,1.29783693843594,0.9725457570715474,9.296173044925125,2.796173044925125,2.4051580698835275,7.146422628951747,Ecuador,ECU,5.87,6141.98318144215,-0.4150217697599686,Ecuador,ECU,2013.0,0.755
EGY,2018,1.4391666666666667,0.12,3.8766666666666665,0.6025,1.9266666666666667,1.81,1.66,3.0975,2.5308333333333333,3.148333333333333,1.935,1.7441666666666666,1.1508333333333334,7.199166666666667,2.5508333333333333,0.165,0.2,0.0725,2.7825,2.500833333333333,1.0433333333333332,0.8175,0.0241666666666666,2.0275,3.1041666666666665,1.4233333333333331,1.2666666666666666,,9.9575,,1.1866666666666668,4.754166666666666,Egypt,EGY,3.36,2531.20007864537,-0.5910454290745962,Egypt,EGY,2018.0,0.717
EGY,2008,1.5546911665360874,0.1359585786612731,2.432233142823521,0.569710468786239,1.815107136009892,1.572584760504239,1.6658777880447904,2.9028216807378038,2.7951081864130423,3.1724400681405576,1.5354658052737211,1.360177345775795,1.1755328449462017,7.751560954528736,,,,0.0406444016542407,,1.6820474990175427,1.03950342361014,0.8978735119228479,0.0238262894992098,,3.615549577440526,,1.0743243939093965,,9.908186398554587,,,5.516882965809804,Egypt,EGY,3.89,1941.89997269337,-0.6197734800627108,Egypt,EGY,2008.0,0.656
EGY,2018,1.4391666666666667,0.12,3.8766666666666665,0.6025,1.9266666666666667,1.81,1.66,3.0975,2.5308333333333333,3.148333333333333,1.935,1.7441666666666666,1.1508333333333334,7.199166666666667,2.5508333333333333,0.165,0.2,0.0725,2.7825,2.500833333333333,1.0433333333333332,0.8175,0.0241666666666666,2.0275,3.1041666666666665,1.4233333333333331,1.2666666666666666,,9.9575,,1.1866666666666668,4.754166666666666,Egypt,EGY,3.36,2531.20007864537,-0.5910454290745962,Egypt,EGY,2018.0,0.717
ESP,2007,1.654390987936713,0.0996716209564754,4.189023112449666,0.6262815318110921,1.8013434911628576,2.0839060685352244,1.7457836453311328,2.8815669860790467,2.6322326212461005,2.5757821924150117,3.3290603266023773,3.249661989710088,1.8889774499667895,8.937048973606636,1.5189043637441968,0.0680039078318679,0.0650608756021716,0.1448974289967974,2.317820605817273,2.3234272787147705,1.5077497012605288,0.1124414245011324,0.3029913363782489,2.841629392722311,5.917854572471202,,1.6207555922166528,,5.347107344834746,,,6.167888437041836,Spain,ESP,8.395,32591.3503065871,0.8743701032433919,Spain,ESP,2007.0,0.857
ESP,2007,1.654390987936713,0.0996716209564754,4.189023112449666,0.6262815318110921,1.8013434911628576,2.0839060685352244,1.7457836453311328,2.8815669860790467,2.6322326212461005,2.5757821924150117,3.3290603266023773,3.249661989710088,1.8889774499667895,8.937048973606636,1.5189043637441968,0.0680039078318679,0.0650608756021716,0.1448974289967974,2.317820605817273,2.3234272787147705,1.5077497012605288,0.1124414245011324,0.3029913363782489,2.841629392722311,5.917854572471202,,1.6207555922166528,,5.347107344834746,,,6.167888437041836,Spain,ESP,8.395,32591.3503065871,0.8743701032433919,Spain,ESP,2007.0,0.857
ESP,2011,1.5731672002198749,0.0477916264380825,4.293488973204308,0.6660906585990791,1.8052426788256468,1.960627091740206,1.7340600860439437,2.767778772881865,2.558738035258868,2.549544955516149,3.145587736096873,3.0883541569405497,1.9340872695565536,8.888844473792314,1.290694013036562,0.0484727609310461,0.0751042332309116,0.1132537623130905,2.451568350502677,2.2976530871343583,1.580213446722006,0.1061595637556066,0.2390715518585111,2.9740814796833384,6.157774658239756,6.2405553582576605,1.6670851858250724,0.7560993654021714,5.088465450452445,3.026108273870507,2.803744078483612,5.307079475514506,Spain,ESP,8.02,31677.9003083652,0.8298399260739522,Spain,ESP,2011.0,0.873
EST,2011,1.7087063482739624,0.1106728892610057,5.13099257635111,0.8748084946226427,1.6000018790606236,2.1213009777402263,1.8448266270553784,3.0173162227079247,2.6784064343993355,2.4865883127566843,2.732467026807646,2.499094036549774,2.0502105155204453,8.613997203603455,1.4424739830110145,0.2541302742071564,0.3747665709445119,0.0673819437110332,2.335848258043809,2.141367994255374,1.336922689200671,0.1875408334139671,0.1804554839298849,2.3102802905743447,6.386836196899916,6.591389369793061,1.7498782775630388,0.4988865303573763,4.321080966133886,2.9912584300699367,3.333474534678321,5.010647131531636,Estonia,EST,7.61,17487.8047830922,0.1380806956599246,Estonia,EST,2011.0,0.873
EST,2011,1.7087063482739624,0.1106728892610057,5.13099257635111,0.8748084946226427,1.6000018790606236,2.1213009777402263,1.8448266270553784,3.0173162227079247,2.6784064343993355,2.4865883127566843,2.732467026807646,2.499094036549774,2.0502105155204453,8.613997203603455,1.4424739830110145,0.2541302742071564,0.3747665709445119,0.0673819437110332,2.335848258043809,2.141367994255374,1.336922689200671,0.1875408334139671,0.1804554839298849,2.3102802905743447,6.386836196899916,6.591389369793061,1.7498782775630388,0.4988865303573763,4.321080966133886,2.9912584300699367,3.333474534678321,5.010647131531636,Estonia,EST,7.61,17487.8047830922,0.1380806956599246,Estonia,EST,2011.0,0.873
EST,2011,1.7087063482739624,0.1106728892610057,5.13099257635111,0.8748084946226427,1.6000018790606236,2.1213009777402263,1.8448266270553784,3.0173162227079247,2.6784064343993355,2.4865883127566843,2.732467026807646,2.499094036549774,2.0502105155204453,8.613997203603455,1.4424739830110145,0.2541302742071564,0.3747665709445119,0.0673819437110332,2.335848258043809,2.141367994255374,1.336922689200671,0.1875408334139671,0.1804554839298849,2.3102802905743447,6.386836196899916,6.591389369793061,1.7498782775630388,0.4988865303573763,4.321080966133886,2.9912584300699367,3.333474534678321,5.010647131531636,Estonia,EST,7.61,17487.8047830922,0.1380806956599246,Estonia,EST,2011.0,0.873
ETH,2007,1.132,0.3113333333333333,4.146,0.5446666666666666,1.7566666666666666,1.878,2.203333333333333,2.9186666666666667,2.6486666666666667,2.8726666666666665,3.0986666666666665,3.061333333333333,2.025333333333333,9.050666666666666,1.5693333333333332,0.166,0.1473333333333333,0.412,2.8593333333333333,2.4273333333333333,1.612,0.4133333333333333,1.088666666666667,2.1906666666666665,2.279333333333333,,1.1893333333333334,,9.218666666666667,,,3.5766666666666667,Ethiopia,ETH,4.619999999999999,240.347971955032,-0.702723189629064,Ethiopia,ETH,2007.0,0.376
ETH,2020,1.0975609756097562,0.2121951219512195,2.259349593495935,0.6382113821138211,1.880487804878049,1.902439024390244,2.2886178861788617,2.6642276422764226,2.575609756097561,3.0495934959349595,2.794308943089431,2.653658536585366,1.5365853658536586,9.202439024390245,1.721138211382114,0.1658536585365853,0.1617886178861788,0.3056910569105691,2.509756097560976,2.0235772357723576,1.2902439024390244,0.6341463414634146,1.5471544715447154,1.3821138211382114,1.7634146341463417,1.6813008130081302,1.0699186991869918,0.9991869918699188,9.821138211382111,2.397560975609756,1.3829268292682926,5.04959349593496,Ethiopia,ETH,3.38,918.652594077418,-0.6696562181946605,Ethiopia,ETH,2020.0,0.489
ETH,2007,1.132,0.3113333333333333,4.146,0.5446666666666666,1.7566666666666666,1.878,2.203333333333333,2.9186666666666667,2.6486666666666667,2.8726666666666665,3.0986666666666665,3.061333333333333,2.025333333333333,9.050666666666666,1.5693333333333332,0.166,0.1473333333333333,0.412,2.8593333333333333,2.4273333333333333,1.612,0.4133333333333333,1.088666666666667,2.1906666666666665,2.279333333333333,,1.1893333333333334,,9.218666666666667,,,3.5766666666666667,Ethiopia,ETH,4.619999999999999,240.347971955032,-0.702723189629064,Ethiopia,ETH,2007.0,0.376
FIN,2005,1.7350905560701284,0.1556431469141666,3.598790672519649,0.1465694925925166,1.4107856437307396,1.7869578312302463,1.6144715156267997,2.540778535260694,2.145342670070737,2.234782469771251,3.0583170677442717,3.0356141449875422,1.993163916112164,9.205502831553716,1.2684082549771123,0.1140245735312449,0.1585974815029877,0.2902255775533293,1.5841873425051791,2.3843534369176536,1.598142448690416,0.1200874830966736,0.9665312165187904,2.2923661067201477,5.722732686023375,,1.4313709169689677,,6.04297567183326,,,5.740506227998062,Finland,FIN,9.25,39054.8504423825,1.1894621244179828,Finland,FIN,2005.0,0.904
FIN,2005,1.7350905560701284,0.1556431469141666,3.598790672519649,0.1465694925925166,1.4107856437307396,1.7869578312302463,1.6144715156267997,2.540778535260694,2.145342670070737,2.234782469771251,3.0583170677442717,3.0356141449875422,1.993163916112164,9.205502831553716,1.2684082549771123,0.1140245735312449,0.1585974815029877,0.2902255775533293,1.5841873425051791,2.3843534369176536,1.598142448690416,0.1200874830966736,0.9665312165187904,2.2923661067201477,5.722732686023375,,1.4313709169689677,,6.04297567183326,,,5.740506227998062,Finland,FIN,9.25,39054.8504423825,1.1894621244179828,Finland,FIN,2005.0,0.904
FIN,2005,1.7350905560701284,0.1556431469141666,3.598790672519649,0.1465694925925166,1.4107856437307396,1.7869578312302463,1.6144715156267997,2.540778535260694,2.145342670070737,2.234782469771251,3.0583170677442717,3.0356141449875422,1.993163916112164,9.205502831553716,1.2684082549771123,0.1140245735312449,0.1585974815029877,0.2902255775533293,1.5841873425051791,2.3843534369176536,1.598142448690416,0.1200874830966736,0.9665312165187904,2.2923661067201477,5.722732686023375,,1.4313709169689677,,6.04297567183326,,,5.740506227998062,Finland,FIN,9.25,39054.8504423825,1.1894621244179828,Finland,FIN,2005.0,0.904
FRA,2006,1.4019476791344996,0.1654119012566267,5.329695937370502,0.6222174918636588,1.8113569986808185,1.8720122039001852,1.3813300106586517,2.684675917874857,2.007901217837471,1.990639230703771,3.384307067622528,3.2056532282113617,1.90018941488644,8.648116986550269,1.2779239559894784,0.2262179516318938,0.36517093961658,0.2950790530125409,,2.236878440217932,1.6928718470031,0.0873278907205746,0.143310690312862,2.6827298369421677,6.527944456239372,,1.6955162266419717,,4.674439965755325,,,,France,FRA,8.07,36470.2128399313,1.0634624850507628,France,FRA,2006.0,0.873
FRA,2006,1.4019476791344996,0.1654119012566267,5.329695937370502,0.6222174918636588,1.8113569986808185,1.8720122039001852,1.3813300106586517,2.684675917874857,2.007901217837471,1.990639230703771,3.384307067622528,3.2056532282113617,1.90018941488644,8.648116986550269,1.2779239559894784,0.2262179516318938,0.36517093961658,0.2950790530125409,,2.236878440217932,1.6928718470031,0.0873278907205746,0.143310690312862,2.6827298369421677,6.527944456239372,,1.6955162266419717,,4.674439965755325,,,,France,FRA,8.07,36470.2128399313,1.0634624850507628,France,FRA,2006.0,0.873
FRA,2006,1.4019476791344996,0.1654119012566267,5.329695937370502,0.6222174918636588,1.8113569986808185,1.8720122039001852,1.3813300106586517,2.684675917874857,2.007901217837471,1.990639230703771,3.384307067622528,3.2056532282113617,1.90018941488644,8.648116986550269,1.2779239559894784,0.2262179516318938,0.36517093961658,0.2950790530125409,,2.236878440217932,1.6928718470031,0.0873278907205746,0.143310690312862,2.6827298369421677,6.527944456239372,,1.6955162266419717,,4.674439965755325,,,,France,FRA,8.07,36470.2128399313,1.0634624850507628,France,FRA,2006.0,0.873
GBR,2005,1.945418019071833,0.383540774307739,4.559554527137988,0.4347760539195938,1.6961262061658506,2.03720386242198,1.511072303297328,2.63059823078056,2.1311654598986305,2.16798123777868,3.0197027746529863,2.9181015487801463,1.9182437255361369,9.057210169261683,1.3172049381952966,0.0481940317118872,0.1416474793223795,0.5196657962660728,,2.0855477385172936,1.573805906868323,0.1878674879396899,0.5601702552964222,2.5432051867505368,5.847440172714931,,1.6176004216807,,5.611057801952175,,,,Great Britain,GBR,8.08,42104.7884375024,1.338144898015735,United Kingdom,GBR,2005.0,0.895
GBR,2005,1.945418019071833,0.383540774307739,4.559554527137988,0.4347760539195938,1.6961262061658506,2.03720386242198,1.511072303297328,2.63059823078056,2.1311654598986305,2.16798123777868,3.0197027746529863,2.9181015487801463,1.9182437255361369,9.057210169261683,1.3172049381952966,0.0481940317118872,0.1416474793223795,0.5196657962660728,,2.0855477385172936,1.573805906868323,0.1878674879396899,0.5601702552964222,2.5432051867505368,5.847440172714931,,1.6176004216807,,5.611057801952175,,,,Great Britain,GBR,8.08,42104.7884375024,1.338144898015735,United Kingdom,GBR,2005.0,0.895
GBR,2022,2.0503413331788587,0.4454405984298691,4.547105657563153,0.4827654966885126,1.5398749215836125,1.966536074920036,1.5267108657501538,2.54539310732677,2.034476653996706,2.0201616362204318,3.4284971259448933,3.3426385355739554,2.0473420965973355,9.07278395154682,,0.0148577314070501,0.0481433694211297,0.4302890468136723,2.0610835210984546,2.10697482481233,1.907830704606681,0.0880123222433432,0.5105067327871968,2.6422386556203987,6.4394700114274,6.083721270532204,1.898952521872369,0.4952271148744882,4.0680051911823245,3.405004549457205,3.27503113009472,3.980682688726439,Great Britain,GBR,8.28,45564.1569448013,1.5067871803784942,United Kingdom,GBR,2022.0,0.94
GEO,2014,1.4267886855241263,0.0099833610648918,5.187188019966722,0.913477537437604,1.9118136439267888,1.8768718801996676,2.0757071547420964,3.054076539101497,2.712978369384359,2.5374376039933444,2.3519134775374377,2.237936772046589,1.637271214642263,8.035773710482529,1.1688851913477538,0.3211314475873544,0.3277870216306156,0.0049916805324459,2.6023294509151413,2.318635607321132,1.2520798668885191,0.6356073211314476,0.278702163061564,1.521630615640599,4.265391014975042,3.5615640599001663,1.0299500831946755,0.9933444259567388,9.165557404326124,1.6630615640599002,2.115640599001664,5.251247920133111,Georgia,GEO,5.82,4830.33486170249,-0.4789638926738666,Georgia,GEO,2014.0,0.793
GEO,2009,1.3326666666666669,0.0086666666666666,4.666,0.8946666666666667,1.82,1.816,1.8746666666666667,3.002,2.6933333333333334,2.4386666666666668,2.1226666666666665,2.078666666666667,1.688,9.224,1.1626666666666667,0.2426666666666666,0.2386666666666666,0.006,2.858,2.497333333333333,1.2146666666666666,0.6726666666666666,0.106,1.393333333333333,4.293333333333333,,1.0373333333333334,,9.205333333333334,,,5.950666666666667,Georgia,GEO,4.605,2822.68939668797,-0.5768354876429878,Georgia,GEO,2009.0,0.756
GEO,2014,1.4267886855241263,0.0099833610648918,5.187188019966722,0.913477537437604,1.9118136439267888,1.8768718801996676,2.0757071547420964,3.054076539101497,2.712978369384359,2.5374376039933444,2.3519134775374377,2.237936772046589,1.637271214642263,8.035773710482529,1.1688851913477538,0.3211314475873544,0.3277870216306156,0.0049916805324459,2.6023294509151413,2.318635607321132,1.2520798668885191,0.6356073211314476,0.278702163061564,1.521630615640599,4.265391014975042,3.5615640599001663,1.0299500831946755,0.9933444259567388,9.165557404326124,1.6630615640599002,2.115640599001664,5.251247920133111,Georgia,GEO,5.82,4830.33486170249,-0.4789638926738666,Georgia,GEO,2014.0,0.793
GHA,2012,1.0676627778946195,0.1869533347354356,3.011872765399413,0.8548646249582463,1.949690558077965,2.4394392312355406,2.356182961982408,3.203456903910628,2.640733443851988,2.9761346203807943,2.0927011295171405,1.7848427583476638,1.5732995385433803,7.848483255186748,2.113486781061722,0.1985028949289257,0.2021548044685825,0.1355760784847397,1.789448045922975,1.9479036508270344,1.193579814675063,0.7062026017245859,1.6270683586742711,1.4678774232658265,2.294828871348864,1.5688086872610758,1.0326383132708985,0.9967439781766896,9.66571380410981,2.546308810975987,1.646119681805248,5.961646831042546,Ghana,GHA,6.02,1536.61963499859,-0.639530670139857,Ghana,GHA,2012.0,0.583
GHA,2007,1.077574967405476,0.2796610169491525,2.59387222946545,0.7913950456323338,1.9146023468057367,2.2633637548891787,2.243155149934811,3.1160365058670143,2.5013037809647978,2.8559322033898304,2.0958279009126466,1.8983050847457628,1.5541069100391134,8.490221642764016,2.4432855280312906,0.2242503259452412,0.258148631029987,0.2953063885267275,1.8428943937418516,2.064537157757497,1.2099087353324642,0.7262059973924381,1.6440677966101696,1.422425032594524,2.1003911342894392,,1.089308996088657,,9.779009126466754,,,6.32529335071708,Ghana,GHA,5.35,1047.19942781651,-0.6633896318548336,Ghana,GHA,2007.0,0.547
GHA,2012,1.0676627778946195,0.1869533347354356,3.011872765399413,0.8548646249582463,1.949690558077965,2.4394392312355406,2.356182961982408,3.203456903910628,2.640733443851988,2.9761346203807943,2.0927011295171405,1.7848427583476638,1.5732995385433803,7.848483255186748,2.113486781061722,0.1985028949289257,0.2021548044685825,0.1355760784847397,1.789448045922975,1.9479036508270344,1.193579814675063,0.7062026017245859,1.6270683586742711,1.4678774232658265,2.294828871348864,1.5688086872610758,1.0326383132708985,0.9967439781766896,9.66571380410981,2.546308810975987,1.646119681805248,5.961646831042546,Ghana,GHA,6.02,1536.61963499859,-0.639530670139857,Ghana,GHA,2012.0,0.583
GRC,2017,1.3600484294793789,0.0786200732436195,5.261718153413165,0.7443990450314389,1.9141567618525304,2.300733623382057,1.9425471005015635,3.29286473280857,3.0796624803561725,3.0786867419876063,2.9805902547717915,2.942936595837393,1.814393577699528,9.38488145099135,1.1316508090751318,0.2454398520374801,0.2581930750271297,0.0584224407348855,2.535808186233395,2.529752600846076,1.4268542660590504,0.3347863961245625,0.0797230402842557,2.1676952715934434,3.903047565194408,3.3444288279251637,1.1828938630871266,0.93714729133574,8.108916986500018,2.6015529468191807,2.944224390385477,6.156001035835887,Greece,GRC,7.29,18582.0893411631,0.1914264566096569,Greece,GRC,2017.0,0.88
GRC,2017,1.3600484294793789,0.0786200732436195,5.261718153413165,0.7443990450314389,1.9141567618525304,2.300733623382057,1.9425471005015635,3.29286473280857,3.0796624803561725,3.0786867419876063,2.9805902547717915,2.942936595837393,1.814393577699528,9.38488145099135,1.1316508090751318,0.2454398520374801,0.2581930750271297,0.0584224407348855,2.535808186233395,2.529752600846076,1.4268542660590504,0.3347863961245625,0.0797230402842557,2.1676952715934434,3.903047565194408,3.3444288279251637,1.1828938630871266,0.93714729133574,8.108916986500018,2.6015529468191807,2.944224390385477,6.156001035835887,Greece,GRC,7.29,18582.0893411631,0.1914264566096569,Greece,GRC,2017.0,0.88
